6.980664e-01	2.831076e+00	0.000000e+00
6.980664e-01	2.565523e+00	0.000000e+00
6.253791e-01	2.590653e+00	0.000000e+00
8.011609e-01	2.936839e+00	0.000000e+00
6.273411e-01	2.758196e+00	0.000000e+00
6.980664e-01	2.580576e+00	0.000000e+00
6.104113e-01	2.647081e+00	0.000000e+00
6.270838e-03	4.777340e+00	0.000000e+00
4.229840e-01	2.850290e+00	0.000000e+00
8.011609e-01	3.864083e+00	0.000000e+00
2.809702e-02	4.619676e+00	0.000000e+00
2.421261e-01	4.209716e+00	0.000000e+00
2.872012e-01	3.945939e+00	0.000000e+00
4.812993e-01	3.843720e+00	0.000000e+00
5.276012e-01	3.493191e+00	0.000000e+00
1.858450e-01	3.936802e+00	0.000000e+00
2.658461e-01	3.630893e+00	0.000000e+00
6.459583e-01	2.750938e+00	0.000000e+00
2.319860e-01	3.208665e+00	0.000000e+00
1.191934e-01	3.193813e+00	0.000000e+00
2.499728e-01	2.655697e+00	0.000000e+00
2.499728e-01	3.874771e+00	0.000000e+00
3.725808e-01	2.685691e+00	0.000000e+00
7.734584e-01	3.180674e+00	0.000000e+00
4.037473e-01	2.288715e+00	0.000000e+00
1.150731e-01	4.141604e+00	0.000000e+00
7.734584e-01	4.126803e+00	0.000000e+00
7.265000e-01	3.827030e+00	0.000000e+00
4.323572e-01	3.395303e+00	0.000000e+00
3.823853e-01	3.632145e+00	0.000000e+00
6.654866e-01	2.209116e+00	0.000000e+00
4.323572e-01	3.371724e+00	0.000000e+00
3.257964e-01	4.244247e+00	0.000000e+00
5.219508e-02	4.112421e+00	0.000000e+00
5.859801e-02	4.224032e+00	0.000000e+00
5.935276e-02	4.712971e+00	0.000000e+00
5.343612e-01	4.126148e+00	0.000000e+00
3.823853e-01	3.490083e+00	0.000000e+00
8.382838e-01	1.891595e+00	0.000000e+00
3.736655e-01	4.133320e+00	0.000000e+00
6.980664e-01	2.831076e+00	0.000000e+00
6.980664e-01	2.565523e+00	0.000000e+00
4.229840e-01	2.358231e+00	0.000000e+00
6.971602e-01	2.196065e+00	0.000000e+00
6.105891e-01	2.176460e+00	0.000000e+00
6.274158e-01	2.282804e+00	0.000000e+00
4.232245e-01	1.929268e+00	0.000000e+00
2.809702e-02	3.666040e+00	0.000000e+00
4.229840e-01	2.850290e+00	0.000000e+00
8.011609e-01	3.864083e+00	0.000000e+00
2.809702e-02	4.237172e+00	0.000000e+00
6.104113e-01	2.130617e+00	0.000000e+00
2.658461e-01	3.633383e+00	0.000000e+00
2.680986e-01	2.707985e+00	0.000000e+00
4.812993e-01	2.924405e+00	0.000000e+00
1.850765e-01	3.209397e+00	0.000000e+00
2.658461e-01	2.931856e+00	0.000000e+00
6.459583e-01	2.750938e+00	0.000000e+00
2.499728e-01	2.888742e+00	0.000000e+00
1.191934e-01	3.193813e+00	0.000000e+00
1.165488e-01	2.512026e+00	0.000000e+00
7.734584e-01	2.736785e+00	0.000000e+00
3.725808e-01	2.685691e+00	0.000000e+00
4.323572e-01	2.470091e+00	0.000000e+00
4.037473e-01	2.288715e+00	0.000000e+00
7.265000e-01	3.086861e+00	0.000000e+00
4.080938e-01	2.893036e+00	0.000000e+00
7.265000e-01	3.147740e+00	0.000000e+00
4.323572e-01	3.395303e+00	0.000000e+00
9.172940e-02	3.466956e+00	0.000000e+00
5.508805e-01	3.154799e+00	0.000000e+00
3.796617e-01	3.077910e+00	0.000000e+00
4.323572e-01	2.617750e+00	0.000000e+00
5.219508e-02	4.112421e+00	0.000000e+00
5.859801e-02	4.224032e+00	0.000000e+00
5.935276e-02	4.712971e+00	0.000000e+00
4.323572e-01	2.709616e+00	0.000000e+00
3.736655e-01	3.336657e+00	0.000000e+00
8.382838e-01	1.247045e+00	0.000000e+00
3.736655e-01	4.133320e+00	0.000000e+00
6.980664e-01	2.831076e+00	0.000000e+00
6.971730e-01	1.604222e+00	0.000000e+00
4.177319e-01	2.337064e+00	0.000000e+00
6.971602e-01	2.196065e+00	0.000000e+00
6.105891e-01	2.176460e+00	0.000000e+00
6.971602e-01	1.545377e+00	0.000000e+00
4.232245e-01	1.929268e+00	0.000000e+00
8.011609e-01	3.009679e+00	0.000000e+00
4.229840e-01	2.850290e+00	0.000000e+00
2.658461e-01	2.862152e+00	0.000000e+00
4.229840e-01	2.610373e+00	0.000000e+00
6.104113e-01	2.130617e+00	0.000000e+00
4.224161e-01	2.364231e+00	0.000000e+00
2.573887e-01	2.470903e+00	0.000000e+00
1.843580e-01	2.783030e+00	0.000000e+00
2.502123e-01	2.424214e+00	0.000000e+00
2.499728e-01	2.474305e+00	0.000000e+00
4.555970e-01	1.751060e+00	0.000000e+00
4.361521e-01	2.524558e+00	0.000000e+00
1.962164e-01	2.723550e+00	0.000000e+00
1.165488e-01	2.512026e+00	0.000000e+00
1.165488e-01	2.206262e+00	0.000000e+00
4.038386e-01	1.927513e+00	0.000000e+00
7.265000e-01	2.245414e+00	0.000000e+00
4.037473e-01	2.288715e+00	0.000000e+00
4.080938e-01	2.684721e+00	0.000000e+00
4.080938e-01	2.277290e+00	0.000000e+00
7.265000e-01	3.147740e+00	0.000000e+00
3.795641e-01	2.952718e+00	0.000000e+00
7.443555e-01	2.753846e+00	0.000000e+00
5.508805e-01	3.154799e+00	0.000000e+00
4.301461e-01	1.850627e+00	0.000000e+00
9.443425e-02	3.198204e+00	0.000000e+00
3.736655e-01	2.720864e+00	0.000000e+00
5.859801e-02	4.224032e+00	0.000000e+00
5.935276e-02	4.712971e+00	0.000000e+00
4.214850e-02	3.949231e+00	0.000000e+00
6.314891e-02	3.468895e+00	0.000000e+00
3.800611e-01	2.710237e+00	0.000000e+00
3.736655e-01	4.133320e+00	0.000000e+00
2.956919e-01	2.380317e+00	0.000000e+00
6.971730e-01	1.604222e+00	0.000000e+00
2.658461e-01	2.055663e+00	0.000000e+00
6.971602e-01	2.196065e+00	0.000000e+00
6.442844e-01	1.531426e+00	0.000000e+00
6.971602e-01	1.545377e+00	0.000000e+00
4.232245e-01	1.929268e+00	0.000000e+00
8.011609e-01	2.571918e+00	0.000000e+00
7.029453e-01	2.004425e+00	0.000000e+00
4.229840e-01	2.622844e+00	0.000000e+00
4.229840e-01	2.610373e+00	0.000000e+00
6.104113e-01	2.130617e+00	0.000000e+00
4.224161e-01	2.364231e+00	0.000000e+00
4.224161e-01	2.343838e+00	0.000000e+00
