1.541483e-01	4.145469e+00	0.000000e+00
2.330845e-01	3.579002e+00	0.000000e+00
8.906352e-02	4.607272e+00	0.000000e+00
2.081811e-02	4.181151e+00	0.000000e+00
8.787179e-01	2.408705e+00	0.000000e+00
2.081811e-02	4.958742e+00	0.000000e+00
8.787179e-01	2.726896e+00	0.000000e+00
8.141300e-01	2.782729e+00	0.000000e+00
8.141300e-01	2.782729e+00	0.000000e+00
9.600788e-01	4.531760e+00	0.000000e+00
1.051380e-01	3.763833e+00	0.000000e+00
4.932610e-01	4.200279e+00	0.000000e+00
7.877548e-01	2.693855e+00	0.000000e+00
6.493534e-01	2.298782e+00	0.000000e+00
6.493534e-01	2.298782e+00	0.000000e+00
6.518273e-01	2.930424e+00	0.000000e+00
7.066591e-01	3.891937e+00	0.000000e+00
7.066591e-01	3.891937e+00	0.000000e+00
5.381146e-01	4.014119e+00	0.000000e+00
5.381146e-01	4.014119e+00	0.000000e+00
7.066903e-01	3.624164e+00	0.000000e+00
6.553763e-01	3.388246e+00	0.000000e+00
6.553763e-01	3.388246e+00	0.000000e+00
4.930006e-01	3.283717e+00	0.000000e+00
4.930006e-01	3.283717e+00	0.000000e+00
2.983210e-01	3.580994e+00	0.000000e+00
1.541365e-01	3.890179e+00	0.000000e+00
4.025746e-01	3.548814e+00	0.000000e+00
9.086031e-01	3.116944e+00	0.000000e+00
9.086031e-01	3.116944e+00	0.000000e+00
8.987479e-01	3.361891e+00	0.000000e+00
9.714947e-01	3.028026e+00	0.000000e+00
5.996454e-01	2.947225e+00	0.000000e+00
6.941714e-01	2.209289e+00	0.000000e+00
5.996454e-01	2.947225e+00	0.000000e+00
6.604040e-01	2.311728e+00	0.000000e+00
6.604040e-01	2.311728e+00	0.000000e+00
3.578795e-01	4.005831e+00	0.000000e+00
3.795063e-01	4.248337e+00	0.000000e+00
3.577170e-01	4.840116e+00	0.000000e+00
8.172873e-01	2.027496e+00	0.000000e+00
2.330845e-01	3.197271e+00	0.000000e+00
2.330845e-01	3.197271e+00	0.000000e+00
2.330845e-01	3.579002e+00	0.000000e+00
8.787179e-01	2.408705e+00	0.000000e+00
2.136193e-02	3.739310e+00	0.000000e+00
1.051380e-01	2.692075e+00	0.000000e+00
1.051380e-01	2.692075e+00	0.000000e+00
8.141300e-01	2.773247e+00	0.000000e+00
7.066591e-01	4.019867e+00	0.000000e+00
7.877548e-01	2.094766e+00	0.000000e+00
6.485972e-01	1.152086e+00	0.000000e+00
7.877548e-01	2.693855e+00	0.000000e+00
6.493534e-01	2.298782e+00	0.000000e+00
6.493534e-01	2.298782e+00	0.000000e+00
7.080212e-01	2.274663e+00	0.000000e+00
6.553125e-01	3.058413e+00	0.000000e+00
6.553125e-01	3.058413e+00	0.000000e+00
5.381146e-01	3.753944e+00	0.000000e+00
5.381146e-01	3.753944e+00	0.000000e+00
6.553763e-01	3.185789e+00	0.000000e+00
4.930006e-01	3.295831e+00	0.000000e+00
4.930006e-01	3.295831e+00	0.000000e+00
2.958464e-01	2.880328e+00	0.000000e+00
2.958464e-01	2.880328e+00	0.000000e+00
2.983210e-01	3.559256e+00	0.000000e+00
1.456702e-01	3.715000e+00	0.000000e+00
4.930006e-01	2.981308e+00	0.000000e+00
9.086031e-01	3.105797e+00	0.000000e+00
9.086031e-01	3.105797e+00	0.000000e+00
8.987479e-01	2.991782e+00	0.000000e+00
8.987479e-01	2.991782e+00	0.000000e+00
5.996454e-01	2.308895e+00	0.000000e+00
5.996454e-01	2.947656e+00	0.000000e+00
3.578795e-01	3.234563e+00	0.000000e+00
6.604040e-01	1.907344e+00	0.000000e+00
6.604040e-01	1.907344e+00	0.000000e+00
3.578795e-01	3.993225e+00	0.000000e+00
3.795063e-01	4.248337e+00	0.000000e+00
3.577170e-01	4.840116e+00	0.000000e+00
8.172873e-01	2.027496e+00	0.000000e+00
1.000000e+00	2.943326e+00	0.000000e+00
1.000000e+00	2.943326e+00	0.000000e+00
1.116316e-01	3.341369e+00	0.000000e+00
8.787179e-01	2.408705e+00	0.000000e+00
7.066591e-01	2.882208e+00	0.000000e+00
7.877548e-01	1.944858e+00	0.000000e+00
7.877548e-01	1.944858e+00	0.000000e+00
6.485972e-01	1.156805e+00	0.000000e+00
6.553125e-01	2.938922e+00	0.000000e+00
7.022412e-01	1.783911e+00	0.000000e+00
6.485972e-01	1.152086e+00	0.000000e+00
7.022412e-01	1.783911e+00	0.000000e+00
6.540337e-01	2.259714e+00	0.000000e+00
6.540337e-01	2.259714e+00	0.000000e+00
6.553125e-01	2.030287e+00	0.000000e+00
6.482975e-01	2.075170e+00	0.000000e+00
6.482975e-01	2.075170e+00	0.000000e+00
2.953610e-01	2.856745e+00	0.000000e+00
6.553125e-01	2.354494e+00	0.000000e+00
6.553125e-01	2.354494e+00	0.000000e+00
1.387400e-01	3.232489e+00	0.000000e+00
4.930006e-01	3.044376e+00	0.000000e+00
2.958464e-01	2.880328e+00	0.000000e+00
9.086031e-01	2.626458e+00	0.000000e+00
1.456702e-01	3.358563e+00	0.000000e+00
2.983210e-01	3.027333e+00	0.000000e+00
4.930006e-01	2.981308e+00	0.000000e+00
9.086031e-01	3.118203e+00	0.000000e+00
9.086031e-01	3.118203e+00	0.000000e+00
8.987479e-01	2.098697e+00	0.000000e+00
6.006541e-01	2.316157e+00	0.000000e+00
3.591883e-01	2.612847e+00	0.000000e+00
3.638207e-01	2.773564e+00	0.000000e+00
3.591883e-01	2.612847e+00	0.000000e+00
6.604040e-01	1.222512e+00	0.000000e+00
6.604040e-01	1.222512e+00	0.000000e+00
3.562025e-01	3.067783e+00	0.000000e+00
3.577170e-01	5.004852e+00	0.000000e+00
3.577170e-01	5.004852e+00	0.000000e+00
8.172873e-01	2.027496e+00	0.000000e+00
7.034836e-01	1.623321e+00	0.000000e+00
7.034836e-01	1.623321e+00	0.000000e+00
7.064370e-01	1.572512e+00	0.000000e+00
7.911690e-01	1.542256e+00	0.000000e+00
6.553125e-01	2.608170e+00	0.000000e+00
6.485972e-01	1.132465e+00	0.000000e+00
7.877548e-01	1.821692e+00	0.000000e+00
6.485972e-01	1.156805e+00	0.000000e+00
6.482975e-01	2.401791e+00	0.000000e+00
6.485972e-01	1.003986e+00	0.000000e+00
6.485972e-01	1.152086e+00	0.000000e+00
7.022412e-01	1.783911e+00	0.000000e+00
6.548248e-01	1.034826e+00	0.000000e+00
2.933051e-01	2.227640e+00	0.000000e+00
6.553125e-01	2.030287e+00	0.000000e+00
6.553125e-01	2.067588e+00	0.000000e+00
6.482975e-01	2.075170e+00	0.000000e+00
6.553125e-01	2.354494e+00	0.000000e+00
6.553125e-01	2.354494e+00	0.000000e+00
6.553125e-01	2.354494e+00	0.000000e+00
2.958464e-01	2.752133e+00	0.000000e+00
2.983210e-01	2.434877e+00	0.000000e+00
9.084089e-01	1.897748e+00	0.000000e+00
9.084089e-01	1.897748e+00	0.000000e+00
4.930006e-01	3.004084e+00	0.000000e+00
6.006541e-01	2.259318e+00	0.000000e+00
6.006541e-01	2.259318e+00	0.000000e+00
3.169224e-01	2.516351e+00	0.000000e+00
4.817269e-01	2.876421e+00	0.000000e+00
6.710605e-01	1.297670e+00	0.000000e+00
5.962053e-01	1.903962e+00	0.000000e+00
3.574919e-01	2.491089e+00	0.000000e+00
3.528056e-01	2.305270e+00	0.000000e+00
3.562025e-01	2.860319e+00	0.000000e+00
3.591883e-01	2.622167e+00	0.000000e+00
3.591883e-01	2.622167e+00	0.000000e+00
3.562025e-01	3.067783e+00	0.000000e+00
3.562025e-01	3.040784e+00	0.000000e+00
3.562025e-01	3.040784e+00	0.000000e+00
6.892561e-01	1.540947e+00	0.000000e+00
6.495351e-01	8.534405e-01	0.000000e+00
6.495351e-01	8.534405e-01	0.000000e+00
6.485972e-01	1.132701e+00	0.000000e+00
6.485972e-01	1.028131e+00	0.000000e+00
6.553125e-01	1.792231e+00	0.000000e+00
6.485972e-01	1.132465e+00	0.000000e+00
6.553671e-01	1.084985e+00	0.000000e+00
6.485972e-01	1.156805e+00	0.000000e+00
7.022412e-01	1.811531e+00	0.000000e+00
6.485972e-01	1.003986e+00	0.000000e+00
6.485972e-01	1.152086e+00	0.000000e+00
2.620000e-01	1.568675e+00	0.000000e+00
6.548248e-01	1.034826e+00	0.000000e+00
2.620000e-01	1.568675e+00	0.000000e+00
6.574376e-01	7.974640e-01	0.000000e+00
6.548417e-01	1.363306e+00	0.000000e+00
