# gen = 0
0.653370	2.401769
0.653370	2.401769
0.335228	3.914295
0.996420	2.913720
0.160794	3.567846
0.324801	3.348014
0.997042	3.098597
0.826716	2.951300
0.240926	3.510636
0.997042	2.959417
0.404854	3.437832
0.118373	4.048170
0.430307	4.060279
0.692862	2.393114
0.218023	4.634658
0.692862	2.808729
0.588942	3.901868
0.588942	4.079503
0.549548	4.350359
0.770369	4.217570
0.684662	2.252672
0.650655	2.362967
0.565951	4.389311
0.278571	3.761350
0.684662	3.064246
0.685603	2.811561
0.278696	2.959779
0.549562	3.644873
0.297390	3.881352
0.862963	1.734082
0.164738	4.034451
0.309303	3.524559
0.309303	3.524559
0.734732	3.443031
0.708741	2.813046
0.708741	2.813046
0.238768	3.724079
0.238768	3.158762
0.238768	3.158762
0.121760	4.779827

# gen = 1
0.825565	2.162224
0.825565	2.162224
0.160794	3.099438
0.653370	1.394119
0.654340	1.720340
0.997042	3.107430
0.324801	2.997143
0.435893	2.792831
0.240926	3.506132
0.997042	2.959417
0.242721	2.694817
0.403867	3.222761
0.432818	2.247789
0.432818	2.247789
0.218023	4.634658
0.692862	2.261592
0.684741	1.643017
0.684741	1.643017
0.590143	3.403698
0.548248	3.957287
0.684662	2.252672
0.650655	2.362967
0.278571	3.266820
0.277158	3.567457
0.684662	3.064246
0.685603	2.811561
0.685603	2.426383
0.278314	3.203613
0.306350	2.791410
0.778841	2.677334
0.778841	2.677334
0.339562	3.340217
0.339562	3.340217
0.238768	3.581126
0.708741	2.814460
0.240443	2.601150
0.240443	2.601150
0.232190	2.732053
0.232190	2.732053
0.121760	4.779827

# gen = 2
0.653370	1.401583
0.653370	1.401583
0.415150	2.560085
0.653370	1.394119
0.654340	1.720340
0.997042	2.556974
0.435893	2.792831
0.242015	1.921943
0.242015	1.921943
0.324801	2.673858
0.403881	2.194369
0.256712	3.034121
0.432818	2.247789
0.432818	2.247789
0.215738	3.655021
0.692862	1.715145
0.684741	1.643017
0.684741	1.643017
0.540383	2.735763
0.540383	2.735763
0.684662	2.120218
0.684662	2.120218
0.283540	3.058803
0.278314	3.131347
0.685603	1.965642
0.684662	1.761183
0.684662	1.761183
0.278314	2.422280
0.278314	2.422280
0.778841	2.704112
0.708741	2.525170
0.339562	3.340217
0.339562	3.340217
0.321096	2.802151
0.240443	2.668066
0.235305	2.430429
0.235305	2.430429
0.225881	2.685143
0.225881	2.685143
0.121760	4.779827

# gen = 3
0.653370	1.401583
0.653370	1.401583
0.435893	1.778597
0.653370	1.394119
0.240736	1.512066
0.324801	2.145446
0.324801	2.145446
0.654340	1.034344
0.654340	1.034344
0.324801	2.673858
0.242015	1.921943
0.539089	2.361147
0.684741	1.250901
0.684741	1.250901
0.207565	2.568441
0.684662	1.670431
0.684662	1.670431
0.684741	1.643017
0.540383	2.285430
0.282931	2.401602
0.684662	2.120218
0.684662	2.120218
0.684662	1.218604
0.278314	2.342638
0.685603	1.965642
0.284910	2.265442
0.286765	2.433144
0.278314	2.422280
0.279119	2.324198
0.778841	2.703332
0.321096	2.491011
0.339562	2.810051
0.291979	2.725843
0.291979	2.725843
0.236139	2.169716
0.236139	2.169716
0.235305	2.430429
0.225881	2.685143
0.225881	2.685143
0.121760	4.779827

# gen = 4
0.653370	1.401583
0.653370	1.401583
0.435893	1.778597
0.653370	1.152367
0.653370	1.152367
0.654340	0.724311
0.539089	1.681226
0.654340	1.034344
0.654340	1.034344
0.324801	2.673858
0.684741	0.941292
