0.450671	-0.120141
0.450671	-0.119048
0.450671	-0.116973
0.450671	-0.116973
0.450671	-0.116973
0.437006	-0.061909
0.435289	-0.048122
0.435289	-0.048122
0.435289	-0.048481
0.435289	-0.048481
0.435289	-0.048481
0.435289	-0.048481
0.435289	-0.048481
0.435289	-0.048481
0.419116	0.116297
0.418579	0.123187
0.418579	0.123187
0.418579	0.174389
0.418579	0.174389
0.256971	0.242280
0.256971	0.242280
0.256971	0.242280
0.256971	0.242280
0.254859	0.243410
0.245129	0.262735
0.245129	0.262676
0.230009	0.334339
0.227441	0.360329
0.227441	0.360329
0.211653	0.469132
0.041256	0.774093
0.041256	0.774093
0.041256	0.774093
0.041256	0.774093
0.041256	0.774093
0.041256	0.774093
0.041256	0.774093
0.041256	0.774093
0.027620	0.828747
0.000000	1.035521
