0.843423	-0.711736
0.843423	-0.711736
0.841829	-0.707374
0.840981	-0.700350
0.840981	-0.693246
0.840446	-0.681882
0.839040	-0.668997
0.838368	-0.661290
0.837555	-0.654462
0.837389	-0.647913
0.836538	-0.636095
0.836126	-0.622746
0.835818	-0.612068
0.834800	-0.601900
0.834490	-0.594359
0.833846	-0.574547
0.833625	-0.566436
0.833399	-0.552365
0.833155	-0.546446
0.832979	-0.527729
0.832806	-0.519264
0.832662	-0.500383
0.832662	-0.496026
0.832350	-0.476110
0.832350	-0.463077
0.651222	-0.454182
0.651222	-0.454182
0.649910	-0.453577
0.649910	-0.453577
0.649910	-0.453577
0.647815	-0.444623
0.646451	-0.428209
0.644710	-0.419695
0.643404	-0.403047
0.641270	-0.388854
0.640041	-0.374110
0.638882	-0.361773
0.637292	-0.345855
0.635831	-0.332409
0.634230	-0.311316
0.632872	-0.300609
0.631283	-0.280717
0.629958	-0.260147
0.629313	-0.239864
0.627781	-0.227336
0.625805	-0.201655
0.624647	-0.186862
0.623574	-0.162841
0.621804	-0.137967
0.452680	-0.123891
0.452680	-0.123891
0.452680	-0.123891
0.452680	-0.123891
0.452680	-0.123891
0.452680	-0.123891
0.452680	-0.123891
0.452680	-0.123891
0.449036	-0.116133
0.443321	-0.095589
0.439355	-0.077416
0.436062	-0.054807
0.434035	-0.027451
0.432754	0.001236
0.430818	0.029764
0.427452	0.047863
0.425133	0.086558
0.424733	0.123601
0.424271	0.155390
0.423789	0.184490
0.258014	0.242169
0.258014	0.242169
0.258014	0.242169
0.258014	0.242169
0.258014	0.242169
0.258014	0.242169
0.258014	0.242169
0.258014	0.242169
0.258014	0.242169
0.258014	0.242169
0.247498	0.257484
0.239754	0.286861
0.232548	0.334261
0.225983	0.364977
0.220307	0.407066
0.213223	0.460533
0.207214	0.530243
0.197411	0.585832
0.189326	0.647525
0.082526	0.671308
0.082526	0.671308
0.082526	0.671308
0.082526	0.671308
0.082526	0.671308
0.082526	0.671308
0.073891	0.676707
0.060399	0.714402
0.046244	0.761365
0.031162	0.830753
0.016428	0.921578
0.000000	1.142596
