0.655774	-0.454640
0.649627	-0.444430
0.649627	-0.444430
0.640822	-0.400650
0.641216	-0.391102
0.640822	-0.400650
0.633586	-0.342935
0.633586	-0.342935
0.633586	-0.342935
0.624661	-0.216894
0.625928	-0.246442
0.626092	-0.248771
0.624689	-0.209085
0.624661	-0.216894
0.453749	-0.124198
0.453749	-0.124198
0.453749	-0.124208
0.449838	-0.111386
0.438809	-0.069227
0.438809	-0.069227
0.431812	-0.005828
0.424264	0.067184
0.424264	0.062932
0.424264	0.067184
0.412516	0.210905
0.257880	0.242164
0.257880	0.242163
0.257880	0.242163
0.244916	0.263312
0.244233	0.271875
0.244233	0.271875
0.203182	0.564081
0.083778	0.669685
0.191613	0.626730
0.083778	0.669685
0.082551	0.669872
0.063055	0.691535
0.083778	0.669685
0.083778	0.669685
0.000000	1.049480
