0.786095	3.305702
0.825001	2.769178
0.836923	2.704941
0.825001	2.755439
0.825001	2.749729
0.825001	2.749729
0.825001	2.749729
0.825001	2.749729
0.825001	2.749729
0.825001	2.749729
0.825001	2.749729
0.825001	2.749729
0.847991	2.520522
0.847991	2.520522
0.847991	2.489429
0.847991	2.489429
0.847991	2.496119
0.846174	2.521378
0.846174	2.521378
0.846174	2.521378
0.846174	2.521378
0.846174	2.465853
0.846174	2.425078
0.846174	2.425078
0.846174	2.419333
0.846174	2.398434
0.846174	2.398434
0.846174	2.398434
0.835011	2.539334
0.835011	2.477380
0.835011	2.477380
0.835011	2.470722
0.835011	2.502731
0.835011	2.502731
0.835011	2.390136
0.835011	2.416167
0.833509	2.619489
0.833509	2.619489
0.833509	2.619489
0.832590	2.794421
0.831608	2.952488
0.831608	2.893272
0.629728	2.636241
0.629728	2.636241
0.629728	2.636241
0.629728	2.636241
0.604969	2.910882
0.604969	2.910882
0.604969	2.848750
0.604969	2.848750
0.604969	2.848750
0.604969	2.837944
0.449243	2.930632
0.449243	2.930632
0.449243	2.930632
0.449243	2.860976
0.449243	2.815218
0.449243	2.832374
0.449243	2.862337
0.449243	2.862337
0.449243	2.936547
0.449243	2.977564
0.449243	3.013049
0.449243	3.060820
0.449243	3.066800
0.449243	3.066800
0.449243	3.066800
0.449243	3.066800
0.447415	2.913059
0.412826	3.199518
0.412826	3.297924
0.412826	3.282676
0.282622	3.343239
0.412826	3.294484
0.412826	3.294484
0.412826	3.310160
0.412826	3.310160
0.412512	3.288708
0.411892	3.331709
0.411892	3.331709
0.411892	3.331709
0.316207	4.101463
0.316207	4.101463
0.316207	4.101463
0.316207	4.101463
0.316207	4.180417
0.316207	4.180417
0.152074	4.540857
0.152074	4.540857
0.132603	4.489109
0.132603	4.484148
0.132603	4.484148
0.132603	4.484148
0.132603	4.484148
0.106605	4.487451
0.064915	4.579264
0.064915	4.579264
0.063289	4.752862
0.063289	4.752862
0.039161	5.938972
0.833901	2.644339
0.833901	2.614959
0.833901	2.614959
0.833901	2.614959
0.847506	2.541800
0.847506	2.450114
0.847506	2.450114
0.847506	2.450114
0.847506	2.450114
0.847506	2.450114
0.847506	2.396219
0.847506	2.396219
0.847506	2.396219
0.847506	2.433457
0.846174	2.433138
0.846174	2.433138
0.846174	2.443516
0.846174	2.485702
0.846174	2.478919
0.846174	2.478919
0.846174	2.502959
0.846174	2.491092
0.846174	2.534981
0.846174	2.567498
0.846174	2.583175
0.839188	2.433357
0.839163	2.366379
0.839163	2.366379
0.835011	2.447726
0.833509	2.532843
0.833509	2.532843
0.833509	2.449800
0.833509	2.449800
0.833509	2.449800
0.833509	2.449800
0.629728	2.674366
0.629728	2.647244
0.629728	2.647244
0.629728	2.647244
0.629728	2.647244
